userid;start_utc_timestamp;start_utc_offset;stop_utc_timestamp;stop_utc_offset;geohash_from;geohash_to;foot;bike;car;bus;train
840;01-Feb-2019 13:56:22;+01:00;01-Feb-2019 14:15:02;+01:00;u25kt19v;u25kt19v;0;0;12;5;82
840;01-Feb-2019 16:04:42;+01:00;01-Feb-2019 16:41:56;+01:00;u25kt19v;u25k6rus;1;0;13;10;74
840;01-Feb-2019 17:18:42;+01:00;01-Feb-2019 17:38:42;+01:00;u25k6rus;u25k6rus;0;0;5;2;91
840;01-Feb-2019 18:04:32;+01:00;01-Feb-2019 18:05:37;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;01-Feb-2019 18:20:24;+01:00;01-Feb-2019 18:21:44;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;01-Feb-2019 19:33:44;+01:00;01-Feb-2019 19:38:24;+01:00;u25k6rus;u25k6wg2;0;0;0;0;100
840;01-Feb-2019 22:09:13;+01:00;01-Feb-2019 22:10:33;+01:00;u25k6wg2;u25k6wg2;100;0;0;0;0
840;01-Feb-2019 23:09:13;+01:00;01-Feb-2019 23:15:05;+01:00;u25k6wg2;u25k6rus;0;0;0;0;100
840;01-Feb-2019 23:59:33;+01:00;02-Feb-2019 00:00:53;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;02-Feb-2019 00:31:59;+01:00;02-Feb-2019 00:35:13;+01:00;u25k6rus;u25k6rus;0;0;35;0;64
840;02-Feb-2019 00:52:39;+01:00;02-Feb-2019 00:55:52;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;02-Feb-2019 01:01:13;+01:00;02-Feb-2019 01:06:53;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;02-Feb-2019 01:12:33;+01:00;02-Feb-2019 01:14:13;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;02-Feb-2019 10:11:25;+01:00;02-Feb-2019 10:12:05;+01:00;u25k6rus;u25k6rus;NULL;NULL;NULL;NULL;NULL
840;02-Feb-2019 10:25:45;+01:00;02-Feb-2019 10:26:25;+01:00;u25k6rus;u25k6rus;NULL;NULL;NULL;NULL;NULL
840;02-Feb-2019 16:04:09;+01:00;02-Feb-2019 16:05:29;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;02-Feb-2019 18:07:03;+01:00;02-Feb-2019 18:08:42;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;02-Feb-2019 19:04:04;+01:00;02-Feb-2019 19:32:42;+01:00;u25k6rus;u25kd1c5;0;0;0;0;99
840;02-Feb-2019 19:45:05;+01:00;02-Feb-2019 19:56:10;+01:00;u25kd1c5;u25kd1c5;0;0;19;3;77
840;02-Feb-2019 20:25:22;+01:00;02-Feb-2019 20:35:20;+01:00;u25kd1c5;u25kd1c4;0;0;3;0;96
840;02-Feb-2019 20:41:40;+01:00;02-Feb-2019 21:20:17;+01:00;u25kd1c4;u25kd1c5;0;0;4;0;95
840;02-Feb-2019 21:28:45;+01:00;02-Feb-2019 21:45:00;+01:00;u25kd1c5;u25kd1c5;0;0;0;0;100
840;02-Feb-2019 21:51:03;+01:00;02-Feb-2019 21:52:06;+01:00;u25kd1c5;u25kd1c5;100;0;0;0;0
840;02-Feb-2019 22:04:10;+01:00;02-Feb-2019 22:09:00;+01:00;u25kd1c5;u25kd1c5;0;0;0;0;100
840;02-Feb-2019 22:19:20;+01:00;02-Feb-2019 22:20:18;+01:00;u25kd1c5;u25kd1c5;NULL;NULL;NULL;NULL;NULL
840;02-Feb-2019 22:25:20;+01:00;02-Feb-2019 22:28:20;+01:00;u25kd1c5;u25kd1c5;100;0;0;0;0
840;02-Feb-2019 22:33:21;+01:00;02-Feb-2019 22:49:36;+01:00;u25kd1c5;u25kd1c5;0;0;0;0;100
840;02-Feb-2019 23:23:07;+01:00;02-Feb-2019 23:41:19;+01:00;u25kd1c5;u25kd1c5;0;0;0;0;100
840;02-Feb-2019 23:52:07;+01:00;03-Feb-2019 01:00:26;+01:00;u25kd1c5;u25k7n4h;0;0;11;1;86
840;03-Feb-2019 01:15:42;+01:00;03-Feb-2019 01:48:12;+01:00;u25k7n4h;u25k7n47;0;0;0;0;100
840;03-Feb-2019 02:11:52;+01:00;03-Feb-2019 02:23:03;+01:00;u25k7n47;u25k7n4h;0;0;0;0;100
840;03-Feb-2019 02:34:12;+01:00;03-Feb-2019 02:40:23;+01:00;u25k7n4h;u25k7n47;3;0;0;9;87
840;03-Feb-2019 02:50:37;+01:00;03-Feb-2019 03:27:32;+01:00;u25k7n47;u25k6rus;0;0;25;1;73
840;03-Feb-2019 03:47:25;+01:00;03-Feb-2019 03:48:27;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;03-Feb-2019 03:53:52;+01:00;03-Feb-2019 03:54:14;+01:00;u25k6rus;u25k6rus;NULL;NULL;NULL;NULL;NULL
840;03-Feb-2019 04:11:38;+01:00;03-Feb-2019 04:12:40;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;03-Feb-2019 04:17:52;+01:00;03-Feb-2019 04:19:32;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;03-Feb-2019 04:31:12;+01:00;03-Feb-2019 04:35:32;+01:00;u25k6rus;u25k6rus;4;0;38;0;57
840;03-Feb-2019 05:19:56;+01:00;03-Feb-2019 05:23:36;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;03-Feb-2019 05:33:39;+01:00;03-Feb-2019 05:35:43;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;03-Feb-2019 09:36:16;+01:00;03-Feb-2019 09:37:33;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;03-Feb-2019 09:47:53;+01:00;03-Feb-2019 10:13:53;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;03-Feb-2019 10:50:53;+01:00;03-Feb-2019 10:53:53;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;03-Feb-2019 11:03:28;+01:00;03-Feb-2019 11:04:29;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;03-Feb-2019 13:09:02;+01:00;03-Feb-2019 13:13:33;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;03-Feb-2019 13:29:34;+01:00;03-Feb-2019 13:31:54;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;03-Feb-2019 13:37:34;+01:00;03-Feb-2019 13:38:14;+01:00;u25k6rus;u25k6rus;NULL;NULL;NULL;NULL;NULL
840;03-Feb-2019 14:04:34;+01:00;03-Feb-2019 14:06:54;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;03-Feb-2019 17:58:04;+01:00;03-Feb-2019 18:18:38;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;03-Feb-2019 19:54:44;+01:00;03-Feb-2019 19:55:16;+01:00;u25k6rus;u25k6rus;NULL;NULL;NULL;NULL;NULL
840;03-Feb-2019 20:02:04;+01:00;03-Feb-2019 20:05:04;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;03-Feb-2019 20:21:24;+01:00;03-Feb-2019 20:22:03;+01:00;u25k6rus;u25k6rus;NULL;NULL;NULL;NULL;NULL
840;03-Feb-2019 20:51:04;+01:00;03-Feb-2019 20:53:04;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;03-Feb-2019 21:52:03;+01:00;03-Feb-2019 21:53:12;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;03-Feb-2019 22:12:03;+01:00;03-Feb-2019 22:28:37;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;03-Feb-2019 22:39:33;+01:00;03-Feb-2019 22:43:02;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;03-Feb-2019 22:54:39;+01:00;03-Feb-2019 23:11:55;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;04-Feb-2019 05:54:51;+01:00;04-Feb-2019 05:55:55;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;04-Feb-2019 07:21:39;+01:00;04-Feb-2019 08:20:02;+01:00;u25k6rus;u25kt19v;0;0;9;4;86
840;04-Feb-2019 08:56:17;+01:00;04-Feb-2019 09:04:17;+01:00;u25kt19v;u25kt19v;2;0;9;2;85
840;04-Feb-2019 10:54:45;+01:00;04-Feb-2019 11:05:25;+01:00;u25kt19v;u25kt19v;0;0;0;0;100
840;04-Feb-2019 11:47:45;+01:00;04-Feb-2019 12:33:45;+01:00;u25kt19v;u25kt19v;0;0;13;4;81
840;04-Feb-2019 13:48:17;+01:00;04-Feb-2019 14:07:13;+01:00;u25kt19v;u25kt19v;0;0;0;0;100
840;04-Feb-2019 15:09:13;+01:00;04-Feb-2019 16:09:13;+01:00;u25kt19v;u25kdgxu;1;0;3;0;94
840;04-Feb-2019 16:21:24;+01:00;04-Feb-2019 16:23:13;+01:00;u25kdgxu;u25kdgxu;100;0;0;0;0
840;04-Feb-2019 16:43:53;+01:00;04-Feb-2019 17:02:53;+01:00;u25kdgxu;u25k6pgz;0;0;9;0;90
840;04-Feb-2019 17:11:13;+01:00;04-Feb-2019 17:22:47;+01:00;u25k6pgz;u25k6rus;0;0;1;3;95
840;04-Feb-2019 17:39:16;+01:00;04-Feb-2019 17:44:32;+01:00;u25k6rus;u25k6rus;0;0;61;3;34
840;04-Feb-2019 22:33:32;+01:00;04-Feb-2019 22:34:52;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;04-Feb-2019 22:58:32;+01:00;04-Feb-2019 22:59:36;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;05-Feb-2019 06:02:08;+01:00;05-Feb-2019 06:03:10;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;05-Feb-2019 06:13:26;+01:00;05-Feb-2019 06:15:26;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;05-Feb-2019 07:27:08;+01:00;05-Feb-2019 08:21:04;+01:00;u25k6rus;u25kt19v;0;0;11;4;84
840;05-Feb-2019 08:58:06;+01:00;05-Feb-2019 09:03:26;+01:00;u25kt19v;u25kt19v;11;0;29;0;59
840;05-Feb-2019 09:31:06;+01:00;05-Feb-2019 09:41:27;+01:00;u25kt19v;u25kt19v;1;0;1;0;96
840;05-Feb-2019 10:38:07;+01:00;05-Feb-2019 10:55:47;+01:00;u25kt19v;u25kt19v;0;0;0;0;100
840;05-Feb-2019 11:48:27;+01:00;05-Feb-2019 12:00:47;+01:00;u25kt19v;u25kt19v;1;0;1;0;97
840;05-Feb-2019 12:06:34;+01:00;05-Feb-2019 12:23:03;+01:00;u25kt19v;u25kt19v;0;0;17;16;66
840;05-Feb-2019 14:21:03;+01:00;05-Feb-2019 14:30:03;+01:00;u25kt19v;u25kt19v;0;0;0;0;100
840;05-Feb-2019 15:19:23;+01:00;05-Feb-2019 16:06:02;+01:00;u25kt19v;u25kdgxu;0;0;1;4;94
840;05-Feb-2019 17:35:23;+01:00;05-Feb-2019 17:55:43;+01:00;u25kdgxu;u25k6rus;0;0;0;0;100
840;05-Feb-2019 23:24:36;+01:00;05-Feb-2019 23:27:39;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;05-Feb-2019 23:32:53;+01:00;05-Feb-2019 23:40:53;+01:00;u25k6rus;u25k6rus;9;0;19;2;69
840;06-Feb-2019 00:00:59;+01:00;06-Feb-2019 00:04:06;+01:00;u25k6rus;u25k6rus;69;0;30;0;0
840;06-Feb-2019 00:10:35;+01:00;06-Feb-2019 00:14:43;+01:00;u25k6rus;u25k6rus;5;0;68;0;26
840;06-Feb-2019 00:21:48;+01:00;06-Feb-2019 00:38:53;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;06-Feb-2019 00:47:53;+01:00;06-Feb-2019 00:58:57;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;06-Feb-2019 01:04:13;+01:00;06-Feb-2019 01:04:53;+01:00;u25k6rus;u25k6rus;NULL;NULL;NULL;NULL;NULL
840;06-Feb-2019 01:10:37;+01:00;06-Feb-2019 01:20:53;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;06-Feb-2019 01:30:35;+01:00;06-Feb-2019 01:31:13;+01:00;u25k6rus;u25k6rus;NULL;NULL;NULL;NULL;NULL
840;06-Feb-2019 11:36:56;+01:00;06-Feb-2019 12:03:22;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;06-Feb-2019 18:33:09;+01:00;06-Feb-2019 18:35:06;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;06-Feb-2019 21:48:09;+01:00;06-Feb-2019 21:53:09;+01:00;u25k6rus;u25k6rus;0;0;20;12;68
840;06-Feb-2019 22:48:08;+01:00;06-Feb-2019 22:50:12;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;06-Feb-2019 22:59:43;+01:00;06-Feb-2019 23:00:45;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;06-Feb-2019 23:25:00;+01:00;06-Feb-2019 23:25:38;+01:00;u25k6rus;u25k6rus;NULL;NULL;NULL;NULL;NULL
840;07-Feb-2019 08:29:35;+01:00;07-Feb-2019 08:48:15;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;07-Feb-2019 10:41:07;+01:00;07-Feb-2019 10:42:55;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;07-Feb-2019 10:57:35;+01:00;07-Feb-2019 11:06:15;+01:00;u25k6rus;u25k6rus;0;0;57;8;34
840;07-Feb-2019 12:51:40;+01:00;07-Feb-2019 13:12:00;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;07-Feb-2019 16:34:11;+01:00;07-Feb-2019 16:35:11;+01:00;u25k6rus;u25k6rus;NULL;NULL;NULL;NULL;NULL
840;08-Feb-2019 00:11:34;+01:00;08-Feb-2019 00:19:23;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;08-Feb-2019 00:24:59;+01:00;08-Feb-2019 00:27:23;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;08-Feb-2019 00:42:32;+01:00;08-Feb-2019 00:56:33;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;08-Feb-2019 01:02:31;+01:00;08-Feb-2019 01:04:23;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;08-Feb-2019 01:22:03;+01:00;08-Feb-2019 01:23:43;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;08-Feb-2019 01:41:05;+01:00;08-Feb-2019 01:55:35;+01:00;u25k6rus;u25k6rus;7;0;0;0;92
840;08-Feb-2019 02:01:23;+01:00;08-Feb-2019 02:04:03;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;08-Feb-2019 02:24:56;+01:00;08-Feb-2019 02:29:59;+01:00;u25k6rus;u25k6rus;0;0;28;16;56
840;08-Feb-2019 02:46:37;+01:00;08-Feb-2019 02:47:38;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;08-Feb-2019 02:56:03;+01:00;08-Feb-2019 02:57:03;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;08-Feb-2019 03:05:35;+01:00;08-Feb-2019 03:22:58;+01:00;u25k6rus;u25k6rus;0;0;3;3;93
840;08-Feb-2019 03:32:13;+01:00;08-Feb-2019 03:41:23;+01:00;u25k6rus;u25k6rus;0;0;6;4;90
840;08-Feb-2019 04:08:41;+01:00;08-Feb-2019 04:09:41;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;08-Feb-2019 04:23:22;+01:00;08-Feb-2019 04:32:35;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;08-Feb-2019 04:41:55;+01:00;08-Feb-2019 04:47:31;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;08-Feb-2019 04:59:33;+01:00;08-Feb-2019 05:09:41;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;08-Feb-2019 05:15:54;+01:00;08-Feb-2019 05:27:01;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;08-Feb-2019 05:32:03;+01:00;08-Feb-2019 05:34:38;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;08-Feb-2019 07:04:24;+01:00;08-Feb-2019 07:06:41;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;08-Feb-2019 11:54:51;+01:00;08-Feb-2019 11:56:51;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;08-Feb-2019 13:37:09;+01:00;08-Feb-2019 13:55:42;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;08-Feb-2019 14:13:52;+01:00;08-Feb-2019 14:14:15;+01:00;u25k6rus;u25k6rus;NULL;NULL;NULL;NULL;NULL
840;08-Feb-2019 15:06:11;+01:00;08-Feb-2019 15:13:02;+01:00;u25k6rus;u25k6rus;16;0;0;0;83
840;08-Feb-2019 17:32:25;+01:00;08-Feb-2019 17:50:05;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;08-Feb-2019 18:17:38;+01:00;08-Feb-2019 18:18:38;+01:00;u25k6rus;u25k6rus;NULL;NULL;NULL;NULL;NULL
840;08-Feb-2019 19:21:25;+01:00;08-Feb-2019 19:24:45;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;08-Feb-2019 19:43:25;+01:00;08-Feb-2019 20:10:25;+01:00;u25k6rus;u25k9dvw;5;0;21;5;67
840;08-Feb-2019 23:12:55;+01:00;08-Feb-2019 23:25:46;+01:00;u25k9dvw;u25k6rus;0;0;0;0;100
840;08-Feb-2019 23:47:07;+01:00;08-Feb-2019 23:49:04;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;08-Feb-2019 23:55:42;+01:00;08-Feb-2019 23:59:04;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;09-Feb-2019 09:38:26;+01:00;09-Feb-2019 09:40:30;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;09-Feb-2019 10:23:14;+01:00;09-Feb-2019 10:32:14;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;09-Feb-2019 10:40:34;+01:00;09-Feb-2019 10:41:54;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;09-Feb-2019 10:54:54;+01:00;09-Feb-2019 10:58:54;+01:00;u25k6rus;u25k6rus;33;0;0;0;66
840;09-Feb-2019 14:01:50;+01:00;09-Feb-2019 14:02:23;+01:00;u25k6rus;u25k6rus;NULL;NULL;NULL;NULL;NULL
840;09-Feb-2019 14:22:23;+01:00;09-Feb-2019 14:46:03;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;09-Feb-2019 15:13:03;+01:00;09-Feb-2019 15:16:03;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;09-Feb-2019 15:23:46;+01:00;09-Feb-2019 15:26:43;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;09-Feb-2019 15:42:53;+01:00;09-Feb-2019 15:43:54;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;09-Feb-2019 16:24:43;+01:00;09-Feb-2019 16:45:23;+01:00;u25k6rus;u25k6rus;0;0;6;4;89
840;09-Feb-2019 21:39:54;+01:00;09-Feb-2019 21:46:00;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;09-Feb-2019 22:55:34;+01:00;09-Feb-2019 23:01:34;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;10-Feb-2019 00:08:21;+01:00;10-Feb-2019 00:09:25;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;10-Feb-2019 00:17:14;+01:00;10-Feb-2019 00:42:06;+01:00;u25k6rus;u25k6rus;0;0;13;2;84
840;10-Feb-2019 00:51:22;+01:00;10-Feb-2019 01:01:06;+01:00;u25k6rus;u25k6rus;6;0;12;0;80
840;10-Feb-2019 01:06:31;+01:00;10-Feb-2019 01:32:43;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;10-Feb-2019 01:43:05;+01:00;10-Feb-2019 02:12:06;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;10-Feb-2019 02:19:51;+01:00;10-Feb-2019 02:23:08;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;10-Feb-2019 08:58:20;+01:00;10-Feb-2019 09:14:40;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;10-Feb-2019 09:21:20;+01:00;10-Feb-2019 09:26:20;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;10-Feb-2019 10:19:40;+01:00;10-Feb-2019 10:21:40;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;10-Feb-2019 10:33:11;+01:00;10-Feb-2019 10:34:13;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;10-Feb-2019 11:21:00;+01:00;10-Feb-2019 11:23:00;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;10-Feb-2019 12:27:09;+01:00;10-Feb-2019 12:29:13;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;10-Feb-2019 12:51:28;+01:00;10-Feb-2019 13:13:02;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;10-Feb-2019 13:37:08;+01:00;10-Feb-2019 13:39:08;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;10-Feb-2019 13:54:41;+01:00;10-Feb-2019 13:55:48;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;10-Feb-2019 15:08:48;+01:00;10-Feb-2019 15:15:48;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;10-Feb-2019 15:51:28;+01:00;10-Feb-2019 16:11:59;+01:00;u25k6rus;u25k6rus;0;0;41;8;49
840;10-Feb-2019 17:38:34;+01:00;10-Feb-2019 17:39:34;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;10-Feb-2019 20:21:54;+01:00;10-Feb-2019 20:22:29;+01:00;u25k6rus;u25k6rus;NULL;NULL;NULL;NULL;NULL
840;10-Feb-2019 20:29:28;+01:00;10-Feb-2019 20:29:54;+01:00;u25k6rus;u25k6rus;NULL;NULL;NULL;NULL;NULL
840;10-Feb-2019 21:15:46;+01:00;10-Feb-2019 21:16:46;+01:00;u25k6rus;u25k6rus;NULL;NULL;NULL;NULL;NULL
840;10-Feb-2019 21:24:46;+01:00;10-Feb-2019 21:25:46;+01:00;u25k6rus;u25k6rus;NULL;NULL;NULL;NULL;NULL
840;10-Feb-2019 23:46:49;+01:00;10-Feb-2019 23:47:19;+01:00;u25k6rus;u25k6rus;NULL;NULL;NULL;NULL;NULL
840;10-Feb-2019 23:59:43;+01:00;11-Feb-2019 00:01:59;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;11-Feb-2019 06:07:35;+01:00;11-Feb-2019 06:08:44;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;11-Feb-2019 07:05:28;+01:00;11-Feb-2019 07:06:48;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;11-Feb-2019 07:18:24;+01:00;11-Feb-2019 08:37:24;+01:00;u25k6rus;u25kt19v;0;0;0;1;97
840;11-Feb-2019 09:38:06;+01:00;11-Feb-2019 09:48:05;+01:00;u25kt19v;u25kt19v;0;0;20;1;77
840;11-Feb-2019 11:49:06;+01:00;11-Feb-2019 12:02:26;+01:00;u25kt19v;u25kt19v;0;0;10;1;87
840;11-Feb-2019 13:34:46;+01:00;11-Feb-2019 13:59:47;+01:00;u25kt19v;u25kt19v;0;0;0;0;100
840;11-Feb-2019 14:55:27;+01:00;11-Feb-2019 15:10:47;+01:00;u25kt19v;u25kt19v;0;0;0;0;100
840;11-Feb-2019 15:19:47;+01:00;11-Feb-2019 16:35:36;+01:00;u25kt19v;u25k6rus;0;0;6;5;88
840;11-Feb-2019 17:37:27;+01:00;11-Feb-2019 17:43:28;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;11-Feb-2019 19:05:19;+01:00;11-Feb-2019 19:20:27;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;11-Feb-2019 21:31:14;+01:00;11-Feb-2019 21:33:18;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;11-Feb-2019 21:48:54;+01:00;11-Feb-2019 21:51:34;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;11-Feb-2019 22:40:44;+01:00;11-Feb-2019 22:43:52;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;11-Feb-2019 22:51:14;+01:00;11-Feb-2019 22:54:25;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;11-Feb-2019 23:05:54;+01:00;11-Feb-2019 23:09:54;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;11-Feb-2019 23:22:19;+01:00;11-Feb-2019 23:42:34;+01:00;u25k6rus;u25k6rus;0;0;8;0;90
840;12-Feb-2019 00:02:54;+01:00;12-Feb-2019 00:04:34;+01:00;u25k6rus;u25k6rus;100;0;0;0;0
840;12-Feb-2019 00:10:14;+01:00;12-Feb-2019 00:14:03;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;12-Feb-2019 00:20:14;+01:00;12-Feb-2019 00:22:47;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;12-Feb-2019 00:43:06;+01:00;12-Feb-2019 00:46:10;+01:00;u25k6rus;u25k6rus;38;0;38;0;23
840;12-Feb-2019 00:52:37;+01:00;12-Feb-2019 01:02:54;+01:00;u25k6rus;u25k6rus;0;0;26;3;69
840;12-Feb-2019 01:11:07;+01:00;12-Feb-2019 01:17:09;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;12-Feb-2019 01:22:29;+01:00;12-Feb-2019 01:23:09;+01:00;u25k6rus;u25k6rus;NULL;NULL;NULL;NULL;NULL
840;12-Feb-2019 06:13:24;+01:00;12-Feb-2019 06:15:41;+01:00;u25k6rus;u25k6rus;0;0;0;0;100
840;12-Feb-2019 07:17:56;+01:00;12-Feb-2019 08:20:42;+01:00;u25k6rus;u25kt19v;0;0;10;1;88
840;12-Feb-2019 09:30:37;+01:00;12-Feb-2019 09:41:37;+01:00;u25kt19v;u25kt19v;0;0;0;0;100
840;12-Feb-2019 11:11:57;+01:00;12-Feb-2019 11:29:37;+01:00;u25kt19v;u25kt19v;0;0;0;0;100
840;12-Feb-2019 13:46:31;+01:00;12-Feb-2019 14:02:42;+01:00;u25kt19v;u25kt19v;0;0;0;0;100
840;12-Feb-2019 15:34:02;+01:00;12-Feb-2019 16:16:42;+01:00;u25kt19v;u25kdgxu;0;0;3;2;93
841;start_utc_timestamp;start_utc_offset;stop_utc_timestamp;stop_utc_offset;geohash_from;geohash_to;NULL;NULL;NULL;NULL;NULL
841;26-Jan-2019 10:31:13;+01:00;26-Jan-2019 12:20:23;+01:00;u1h17p1r;u1h17p1r;0;0;1;0;98
841;26-Jan-2019 12:54:33;+01:00;26-Jan-2019 14:25:50;+01:00;u1h17p1r;u1h17p1r;NULL;NULL;NULL;NULL;NULL
841;26-Jan-2019 17:41:34;+01:00;26-Jan-2019 21:22:04;+01:00;u1h17p1r;u1h17p1r;0;0;0;0;100
841;26-Jan-2019 21:49:44;+01:00;27-Jan-2019 07:49:44;+01:00;u1h17p1r;u1h17p1r;0;0;0;0;100
841;27-Jan-2019 08:43:24;+01:00;27-Jan-2019 08:44:04;+01:00;u1h17p1r;u1h17p32;NULL;NULL;NULL;NULL;NULL
841;27-Jan-2019 08:59:44;+01:00;27-Jan-2019 09:07:44;+01:00;u1h17p32;u1h17p1r;0;0;0;0;100
841;27-Jan-2019 11:14:25;+01:00;27-Jan-2019 12:24:24;+01:00;u1h17p1r;u1h17p1r;NULL;NULL;NULL;NULL;NULL
841;27-Jan-2019 16:25:58;+01:00;27-Jan-2019 17:24:43;+01:00;u1h17p1r;u1h17p1r;0;0;0;0;100
841;27-Jan-2019 18:28:23;+01:00;27-Jan-2019 18:46:21;+01:00;u1h17p1r;u1h17p1r;0;0;0;0;100
