userid,start_utc_timestamp,start_utc_offset,stop_utc_timestamp,stop_utc_offset,geohash_from,lat_from,lon_from,poi_from,geohash_to,poi_to,lat_to,lon_to,foot,bike,car,bus,train
823,"11-Feb-2019 09:42:44",+01:00,"11-Feb-2019 10:29:04",+01:00,u0u6k7ke,49.632710,6.169680,Newsstand,u0u6k7ke,"Miscellaneous Shop",49.632710,6.169680,0,0,44,2,52
823,"11-Feb-2019 09:42:44",+01:00,"11-Feb-2019 10:29:04",+01:00,u0u6k7ke,49.632710,6.169680,"Smoke Shop",u0u6k7ke,"Miscellaneous Shop",49.632710,6.169680,0,0,44,2,52
823,"11-Feb-2019 12:50:54",+01:00,"11-Feb-2019 12:54:14",+01:00,u0u6k7s1,49.633740,6.168990,"Fast Food Restaurant",u0u6k7ke,"Miscellaneous Shop",49.632710,6.169680,0,0,0,0,100
823,"11-Feb-2019 12:50:54",+01:00,"11-Feb-2019 12:54:14",+01:00,u0u6k7s1,49.633740,6.168990,"Corporate Cafeteria",u0u6k7ke,"Miscellaneous Shop",49.632710,6.169680,0,0,0,0,100
823,"12-Feb-2019 09:08:47",+01:00,"12-Feb-2019 09:40:47",+01:00,u0u6k7s1,49.633740,6.168990,"Fast Food Restaurant",u0u6k7ke,"Miscellaneous Shop",49.632710,6.169680,0,0,15,22,62
823,"12-Feb-2019 09:08:47",+01:00,"12-Feb-2019 09:40:47",+01:00,u0u6k7s1,49.633740,6.168990,"Corporate Cafeteria",u0u6k7ke,"Miscellaneous Shop",49.632710,6.169680,0,0,15,22,62
823,"12-Feb-2019 13:20:13",+01:00,"12-Feb-2019 14:26:33",+01:00,u0u6k7ks,49.632880,6.169680,"Miscellaneous Shop",u0u6k7ke,"Miscellaneous Shop",49.632710,6.169680,0,0,29,2,67
823,"12-Feb-2019 13:20:13",+01:00,"12-Feb-2019 14:26:33",+01:00,u0u6k7ks,49.632880,6.169680,"Salon / Barbershop",u0u6k7ke,"Miscellaneous Shop",49.632710,6.169680,0,0,29,2,67
823,"12-Feb-2019 13:20:13",+01:00,"12-Feb-2019 14:26:33",+01:00,u0u6k7ks,49.632880,6.169680,Newsstand,u0u6k7ke,"Miscellaneous Shop",49.632710,6.169680,0,0,29,2,67
823,"24-Jan-2019 16:27:25",+01:00,"24-Jan-2019 16:57:25",+01:00,u0u6k7ke,49.632710,6.169680,"Miscellaneous Shop",u0u6x350,"Dog Run",49.663780,6.299460,0,0,69,8,22
823,"24-Jan-2019 16:27:25",+01:00,"24-Jan-2019 16:57:25",+01:00,u0u6k7ke,49.632710,6.169680,Newsstand,u0u6x350,"Dog Run",49.663780,6.299460,0,0,69,8,22
823,"24-Jan-2019 16:27:25",+01:00,"24-Jan-2019 16:57:25",+01:00,u0u6k7ke,49.632710,6.169680,"Smoke Shop",u0u6x350,"Dog Run",49.663780,6.299460,0,0,69,8,22
823,"25-Jan-2019 17:42:38",+01:00,"25-Jan-2019 17:55:38",+01:00,u0u6qqvy,49.652450,6.259290,Veterinarian,u0u6x350,"Dog Run",49.663780,6.299460,2,0,1,0,95
823,"26-Jan-2019 12:32:31",+01:00,"26-Jan-2019 15:07:52",+01:00,u0u6qqvy,49.652450,6.259290,Veterinarian,u0u6x350,"Dog Run",49.663780,6.299460,0,0,0,0,100
823,"26-Jan-2019 18:05:14",+01:00,"26-Jan-2019 18:06:54",+01:00,u0u6x2gp,49.663610,6.299460,"Dog Run",u0u6x350,"Dog Run",49.663780,6.299460,100,0,0,0,0
823,"27-Jan-2019 14:45:44",+01:00,"27-Jan-2019 14:51:53",+01:00,u0u6qqvy,49.652450,6.259290,Veterinarian,u0u6x350,"Dog Run",49.663780,6.299460,9,0,6,3,80
823,"27-Jan-2019 19:36:38",+01:00,"27-Jan-2019 19:38:10",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x350,"Dog Run",49.663780,6.299460,100,0,0,0,0
823,"28-Jan-2019 16:39:51",+01:00,"28-Jan-2019 17:14:51",+01:00,u0u6k7ks,49.632880,6.169680,"Miscellaneous Shop",u0u6x350,"Dog Run",49.663780,6.299460,0,0,10,5,84
823,"28-Jan-2019 16:39:51",+01:00,"28-Jan-2019 17:14:51",+01:00,u0u6k7ks,49.632880,6.169680,"Salon / Barbershop",u0u6x350,"Dog Run",49.663780,6.299460,0,0,10,5,84
823,"28-Jan-2019 16:39:51",+01:00,"28-Jan-2019 17:14:51",+01:00,u0u6k7ks,49.632880,6.169680,Newsstand,u0u6x350,"Dog Run",49.663780,6.299460,0,0,10,5,84
823,"01-Feb-2019 19:31:31",+01:00,"01-Feb-2019 20:18:20",+01:00,u0u6k7sd,49.633910,6.169680,"Italian Restaurant",u0u6x350,"Dog Run",49.663780,6.299460,0,0,0,0,100
823,"01-Feb-2019 20:53:58",+01:00,"01-Feb-2019 20:55:18",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x350,"Dog Run",49.663780,6.299460,100,0,0,0,0
823,"01-Feb-2019 21:48:38",+01:00,"01-Feb-2019 22:12:18",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x350,"Dog Run",49.663780,6.299460,0,0,2,3,93
823,"01-Feb-2019 22:17:58",+01:00,"01-Feb-2019 22:54:44",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x350,"Dog Run",49.663780,6.299460,0,0,20,17,62
823,"01-Feb-2019 23:05:38",+01:00,"01-Feb-2019 23:15:18",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x350,"Dog Run",49.663780,6.299460,0,0,67,15,17
823,"01-Feb-2019 23:35:58",+01:00,"01-Feb-2019 23:44:38",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x350,"Dog Run",49.663780,6.299460,0,0,0,0,100
823,"01-Feb-2019 23:51:58",+01:00,"01-Feb-2019 23:57:27",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x350,"Dog Run",49.663780,6.299460,0,0,0,0,100
823,"02-Feb-2019 00:07:38",+01:00,"02-Feb-2019 00:57:55",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x350,"Dog Run",49.663780,6.299460,0,0,0,0,100
823,"02-Feb-2019 01:37:35",+01:00,"02-Feb-2019 01:43:35",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x350,"Dog Run",49.663780,6.299460,3,0,3,0,93
823,"02-Feb-2019 02:11:15",+01:00,"02-Feb-2019 02:18:15",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x350,"Dog Run",49.663780,6.299460,0,0,0,0,100
823,"02-Feb-2019 02:34:35",+01:00,"02-Feb-2019 03:41:35",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x350,"Dog Run",49.663780,6.299460,0,0,25,4,69
823,"02-Feb-2019 05:30:02",+01:00,"02-Feb-2019 05:42:02",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x350,"Dog Run",49.663780,6.299460,1,0,3,0,95
823,"02-Feb-2019 07:23:57",+01:00,"02-Feb-2019 07:30:02",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x350,"Dog Run",49.663780,6.299460,0,0,0,0,100
823,"02-Feb-2019 13:26:15",+01:00,"02-Feb-2019 15:47:15",+01:00,u0u6mww3,49.650220,6.227020,"Italian Restaurant",u0u6x350,"Dog Run",49.663780,6.299460,0,0,17,4,78
823,"02-Feb-2019 22:07:46",+01:00,"03-Feb-2019 00:28:25",+01:00,u0u67ef8,49.634940,6.133980,"Mediterranean Restaurant",u0u6x350,"Dog Run",49.663780,6.299460,0,0,19,5,74
823,"03-Feb-2019 01:21:20",+01:00,"03-Feb-2019 02:34:41",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x350,"Dog Run",49.663780,6.299460,0,0,7,10,81
823,"03-Feb-2019 02:43:44",+01:00,"03-Feb-2019 03:52:39",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x350,"Dog Run",49.663780,6.299460,0,0,25,4,69
823,"03-Feb-2019 03:58:43",+01:00,"03-Feb-2019 04:52:39",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x350,"Dog Run",49.663780,6.299460,0,0,0,0,100
823,"03-Feb-2019 04:58:43",+01:00,"03-Feb-2019 07:15:38",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x350,"Dog Run",49.663780,6.299460,0,0,17,5,77
823,"03-Feb-2019 20:50:47",+01:00,"03-Feb-2019 21:31:47",+01:00,u0u6x34b,49.663780,6.299110,"Dog Run",u0u6x350,"Dog Run",49.663780,6.299460,0,0,0,5,94
823,"03-Feb-2019 22:20:07",+01:00,"03-Feb-2019 22:26:47",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x350,"Dog Run",49.663780,6.299460,0,0,100,0,0
823,"03-Feb-2019 22:34:07",+01:00,"03-Feb-2019 23:21:07",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x350,"Dog Run",49.663780,6.299460,0,0,1,0,98
823,"03-Feb-2019 23:27:27",+01:00,"04-Feb-2019 00:14:46",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x350,"Dog Run",49.663780,6.299460,0,0,0,0,100
823,"04-Feb-2019 00:20:46",+01:00,"04-Feb-2019 00:41:46",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x350,"Dog Run",49.663780,6.299460,0,0,0,0,100
823,"04-Feb-2019 00:57:06",+01:00,"04-Feb-2019 01:25:06",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x350,"Dog Run",49.663780,6.299460,0,0,2,0,97
823,"04-Feb-2019 01:38:26",+01:00,"04-Feb-2019 01:52:46",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x350,"Dog Run",49.663780,6.299460,2,0,2,38,56
823,"04-Feb-2019 02:20:26",+01:00,"04-Feb-2019 02:27:06",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x350,"Dog Run",49.663780,6.299460,0,0,100,0,0
823,"04-Feb-2019 02:56:26",+01:00,"04-Feb-2019 03:14:46",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x350,"Dog Run",49.663780,6.299460,0,0,0,0,100
823,"04-Feb-2019 04:42:27",+01:00,"04-Feb-2019 04:50:07",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x350,"Dog Run",49.663780,6.299460,4,0,17,0,78
823,"06-Feb-2019 20:49:23",+01:00,"06-Feb-2019 20:53:23",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x350,"Dog Run",49.663780,6.299460,0,0,0,0,100
823,"24-Jan-2019 20:04:02",+01:00,"24-Jan-2019 20:07:39",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6qqvy,Veterinarian,49.652450,6.259290,0,0,0,0,100
823,"25-Jan-2019 16:32:35",+01:00,"25-Jan-2019 16:56:02",+01:00,u0u6k7km,49.633050,6.169340,"Dessert Shop",u0u6qqvy,Veterinarian,49.652450,6.259290,0,0,0,0,100
823,"25-Jan-2019 16:32:35",+01:00,"25-Jan-2019 16:56:02",+01:00,u0u6k7km,49.633050,6.169340,"Women's Store",u0u6qqvy,Veterinarian,49.652450,6.259290,0,0,0,0,100
823,"25-Jan-2019 16:32:35",+01:00,"25-Jan-2019 16:56:02",+01:00,u0u6k7km,49.633050,6.169340,"Clothing Store",u0u6qqvy,Veterinarian,49.652450,6.259290,0,0,0,0,100
823,"26-Jan-2019 11:18:07",+01:00,"26-Jan-2019 12:19:20",+01:00,u0u6y27w,49.704640,6.256200,"Hardware Store",u0u6qqvy,Veterinarian,49.652450,6.259290,0,0,32,5,61
823,"27-Jan-2019 09:50:26",+01:00,"27-Jan-2019 10:02:36",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6qqvy,Veterinarian,49.652450,6.259290,8,0,10,0,80
823,"28-Jan-2019 18:46:54",+01:00,"28-Jan-2019 18:50:51",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6qqvy,Veterinarian,49.652450,6.259290,0,0,0,0,100
823,"04-Feb-2019 20:26:48",+01:00,"04-Feb-2019 21:38:00",+01:00,u0u6qpgd,49.657260,6.245210,none,u0u6qqvy,Veterinarian,49.652450,6.259290,0,0,24,3,72
823,"05-Feb-2019 21:19:54",+01:00,"05-Feb-2019 21:27:14",+01:00,u0u6qpgd,49.657260,6.245210,none,u0u6qqvy,Veterinarian,49.652450,6.259290,55,0,0,0,44
823,"06-Feb-2019 17:41:23",+01:00,"06-Feb-2019 17:49:23",+01:00,u0u6qnsw,49.651080,6.246590,"Shopping Mall",u0u6qqvy,Veterinarian,49.652450,6.259290,0,0,0,0,100
823,"07-Feb-2019 19:21:47",+01:00,"07-Feb-2019 21:17:26",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6qqvy,Veterinarian,49.652450,6.259290,0,0,19,2,78
823,"08-Feb-2019 15:59:17",+01:00,"08-Feb-2019 17:00:57",+01:00,u0u6k7ke,49.632710,6.169680,"Miscellaneous Shop",u0u6qqvy,Veterinarian,49.652450,6.259290,0,0,0,0,100
823,"08-Feb-2019 15:59:17",+01:00,"08-Feb-2019 17:00:57",+01:00,u0u6k7ke,49.632710,6.169680,Newsstand,u0u6qqvy,Veterinarian,49.652450,6.259290,0,0,0,0,100
823,"08-Feb-2019 15:59:17",+01:00,"08-Feb-2019 17:00:57",+01:00,u0u6k7ke,49.632710,6.169680,"Smoke Shop",u0u6qqvy,Veterinarian,49.652450,6.259290,0,0,0,0,100
823,"09-Feb-2019 18:10:05",+01:00,"09-Feb-2019 18:48:11",+01:00,u0u6qpgd,49.657260,6.245210,none,u0u6qqvy,Veterinarian,49.652450,6.259290,0,0,0,0,100
823,"10-Feb-2019 18:33:46",+01:00,"10-Feb-2019 18:38:48",+01:00,u0u6x34b,49.663780,6.299110,"Dog Run",u0u6qqvy,Veterinarian,49.652450,6.259290,0,0,0,0,100
823,"11-Feb-2019 18:44:53",+01:00,"11-Feb-2019 21:28:52",+01:00,u0u6x34b,49.663780,6.299110,"Dog Run",u0u6qqvy,Veterinarian,49.652450,6.259290,0,0,0,0,100
823,"12-Feb-2019 21:52:14",+01:00,"12-Feb-2019 21:57:09",+01:00,u0u6qpgd,49.657260,6.245210,none,u0u6qqvy,Veterinarian,49.652450,6.259290,0,0,0,0,100
823,"13-Feb-2019 17:03:16",+01:00,"13-Feb-2019 17:56:09",+01:00,u0u1x7up,49.504310,5.949270,"Social Club",u0u6qqvy,Veterinarian,49.652450,6.259290,7,0,0,0,92
823,"25-Jan-2019 06:39:29",+01:00,"25-Jan-2019 07:28:29",+01:00,u0u6qqvy,49.652450,6.259290,Veterinarian,u0u6k7ks,"Miscellaneous Shop",49.632880,6.169680,0,0,19,9,70
823,"28-Jan-2019 11:53:42",+01:00,"28-Jan-2019 13:28:42",+01:00,u0u6k7ke,49.632710,6.169680,"Miscellaneous Shop",u0u6k7ks,"Miscellaneous Shop",49.632880,6.169680,1,0,5,4,88
823,"28-Jan-2019 11:53:42",+01:00,"28-Jan-2019 13:28:42",+01:00,u0u6k7ke,49.632710,6.169680,Newsstand,u0u6k7ks,"Miscellaneous Shop",49.632880,6.169680,1,0,5,4,88
823,"28-Jan-2019 11:53:42",+01:00,"28-Jan-2019 13:28:42",+01:00,u0u6k7ke,49.632710,6.169680,"Smoke Shop",u0u6k7ks,"Miscellaneous Shop",49.632880,6.169680,1,0,5,4,88
823,"28-Jan-2019 15:56:31",+01:00,"28-Jan-2019 15:57:51",+01:00,u0u6k7ks,49.632880,6.169680,"Miscellaneous Shop",u0u6k7ks,"Miscellaneous Shop",49.632880,6.169680,100,0,0,0,0
823,"28-Jan-2019 15:56:31",+01:00,"28-Jan-2019 15:57:51",+01:00,u0u6k7ks,49.632880,6.169680,"Salon / Barbershop",u0u6k7ks,"Miscellaneous Shop",49.632880,6.169680,100,0,0,0,0
823,"28-Jan-2019 15:56:31",+01:00,"28-Jan-2019 15:57:51",+01:00,u0u6k7ks,49.632880,6.169680,Newsstand,u0u6k7ks,"Miscellaneous Shop",49.632880,6.169680,100,0,0,0,0
823,"29-Jan-2019 06:23:41",+01:00,"29-Jan-2019 07:23:21",+01:00,u0u6qqvy,49.652450,6.259290,Veterinarian,u0u6k7ks,"Miscellaneous Shop",49.632880,6.169680,0,0,0,0,100
823,"29-Jan-2019 09:11:52",+01:00,"29-Jan-2019 10:36:12",+01:00,u0u6k7ks,49.632880,6.169680,"Miscellaneous Shop",u0u6k7ks,"Miscellaneous Shop",49.632880,6.169680,0,0,22,4,72
823,"29-Jan-2019 09:11:52",+01:00,"29-Jan-2019 10:36:12",+01:00,u0u6k7ks,49.632880,6.169680,"Salon / Barbershop",u0u6k7ks,"Miscellaneous Shop",49.632880,6.169680,0,0,22,4,72
823,"29-Jan-2019 09:11:52",+01:00,"29-Jan-2019 10:36:12",+01:00,u0u6k7ks,49.632880,6.169680,Newsstand,u0u6k7ks,"Miscellaneous Shop",49.632880,6.169680,0,0,22,4,72
823,"29-Jan-2019 12:24:06",+01:00,"29-Jan-2019 13:00:26",+01:00,u0u6k7kg,49.632710,6.170020,"Smoke Shop",u0u6k7ks,"Miscellaneous Shop",49.632880,6.169680,0,0,2,0,97
823,"29-Jan-2019 12:24:06",+01:00,"29-Jan-2019 13:00:26",+01:00,u0u6k7kg,49.632710,6.170020,"Asian Restaurant",u0u6k7ks,"Miscellaneous Shop",49.632880,6.169680,0,0,2,0,97
823,"06-Feb-2019 06:39:22",+01:00,"06-Feb-2019 07:00:02",+01:00,u0u6qqvy,49.652450,6.259290,Veterinarian,u0u6k7ks,"Miscellaneous Shop",49.632880,6.169680,0,0,0,11,87
823,"12-Feb-2019 06:18:45",+01:00,"12-Feb-2019 07:38:47",+01:00,u0u6qqvy,49.652450,6.259290,Veterinarian,u0u6k7ks,"Miscellaneous Shop",49.632880,6.169680,0,0,0,0,100
823,"12-Feb-2019 12:19:33",+01:00,"12-Feb-2019 12:43:33",+01:00,u0u6k7s1,49.633740,6.168990,"Fast Food Restaurant",u0u6k7ks,"Miscellaneous Shop",49.632880,6.169680,0,0,2,0,97
823,"12-Feb-2019 12:19:33",+01:00,"12-Feb-2019 12:43:33",+01:00,u0u6k7s1,49.633740,6.168990,"Corporate Cafeteria",u0u6k7ks,"Miscellaneous Shop",49.632880,6.169680,0,0,2,0,97
823,"25-Jan-2019 11:10:08",+01:00,"25-Jan-2019 11:21:08",+01:00,u0u6k7ke,49.632710,6.169680,"Miscellaneous Shop",u0u6k7s3,"Fast Food Restaurant",49.633740,6.169340,1,0,0,0,98
823,"25-Jan-2019 11:10:08",+01:00,"25-Jan-2019 11:21:08",+01:00,u0u6k7ke,49.632710,6.169680,Newsstand,u0u6k7s3,"Fast Food Restaurant",49.633740,6.169340,1,0,0,0,98
823,"25-Jan-2019 11:10:08",+01:00,"25-Jan-2019 11:21:08",+01:00,u0u6k7ke,49.632710,6.169680,"Smoke Shop",u0u6k7s3,"Fast Food Restaurant",49.633740,6.169340,1,0,0,0,98
823,"01-Feb-2019 10:34:22",+01:00,"01-Feb-2019 11:34:02",+01:00,u0u6k7ke,49.632710,6.169680,"Miscellaneous Shop",u0u6k7s3,"Fast Food Restaurant",49.633740,6.169340,0,0,30,4,65
823,"01-Feb-2019 10:34:22",+01:00,"01-Feb-2019 11:34:02",+01:00,u0u6k7ke,49.632710,6.169680,Newsstand,u0u6k7s3,"Fast Food Restaurant",49.633740,6.169340,0,0,30,4,65
823,"01-Feb-2019 10:34:22",+01:00,"01-Feb-2019 11:34:02",+01:00,u0u6k7ke,49.632710,6.169680,"Smoke Shop",u0u6k7s3,"Fast Food Restaurant",49.633740,6.169340,0,0,30,4,65
823,"05-Feb-2019 07:10:45",+01:00,"05-Feb-2019 08:03:45",+01:00,u0u6k7ke,49.632710,6.169680,"Miscellaneous Shop",u0u6k7s3,"Fast Food Restaurant",49.633740,6.169340,0,0,45,5,49
823,"05-Feb-2019 07:10:45",+01:00,"05-Feb-2019 08:03:45",+01:00,u0u6k7ke,49.632710,6.169680,Newsstand,u0u6k7s3,"Fast Food Restaurant",49.633740,6.169340,0,0,45,5,49
823,"05-Feb-2019 07:10:45",+01:00,"05-Feb-2019 08:03:45",+01:00,u0u6k7ke,49.632710,6.169680,"Smoke Shop",u0u6k7s3,"Fast Food Restaurant",49.633740,6.169340,0,0,45,5,49
823,"05-Feb-2019 11:50:52",+01:00,"05-Feb-2019 12:00:32",+01:00,u0u6k7ke,49.632710,6.169680,"Miscellaneous Shop",u0u6k7s3,"Fast Food Restaurant",49.633740,6.169340,0,0,71,18,9
823,"05-Feb-2019 11:50:52",+01:00,"05-Feb-2019 12:00:32",+01:00,u0u6k7ke,49.632710,6.169680,Newsstand,u0u6k7s3,"Fast Food Restaurant",49.633740,6.169340,0,0,71,18,9
823,"05-Feb-2019 11:50:52",+01:00,"05-Feb-2019 12:00:32",+01:00,u0u6k7ke,49.632710,6.169680,"Smoke Shop",u0u6k7s3,"Fast Food Restaurant",49.633740,6.169340,0,0,71,18,9
823,"06-Feb-2019 11:03:58",+01:00,"06-Feb-2019 12:21:21",+01:00,u0u6k7eb,49.633570,6.168650,"Clothing Store",u0u6k7s3,"Fast Food Restaurant",49.633740,6.169340,0,0,25,12,61
823,"06-Feb-2019 11:03:58",+01:00,"06-Feb-2019 12:21:21",+01:00,u0u6k7eb,49.633570,6.168650,"Electronics Store",u0u6k7s3,"Fast Food Restaurant",49.633740,6.169340,0,0,25,12,61
823,"06-Feb-2019 11:03:58",+01:00,"06-Feb-2019 12:21:21",+01:00,u0u6k7eb,49.633570,6.168650,"Corporate Cafeteria",u0u6k7s3,"Fast Food Restaurant",49.633740,6.169340,0,0,25,12,61
823,"05-Feb-2019 13:47:28",+01:00,"05-Feb-2019 13:58:28",+01:00,u0u6k7ke,49.632710,6.169680,"Miscellaneous Shop",u0u6k7km,"Dessert Shop",49.633050,6.169340,0,0,0,0,100
823,"05-Feb-2019 13:47:28",+01:00,"05-Feb-2019 13:58:28",+01:00,u0u6k7ke,49.632710,6.169680,Newsstand,u0u6k7km,"Dessert Shop",49.633050,6.169340,0,0,0,0,100
823,"05-Feb-2019 13:47:28",+01:00,"05-Feb-2019 13:58:28",+01:00,u0u6k7ke,49.632710,6.169680,"Smoke Shop",u0u6k7km,"Dessert Shop",49.633050,6.169340,0,0,0,0,100
823,"25-Jan-2019 18:25:38",+01:00,"25-Jan-2019 18:39:58",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6qcd1,none,49.622760,6.276110,0,0,7,2,90
823,"25-Jan-2019 22:57:27",+01:00,"25-Jan-2019 23:07:03",+01:00,u0u6qcd1,49.622760,6.276110,none,u0u6x2gp,"Dog Run",49.663610,6.299460,0,0,21,26,51
823,"26-Jan-2019 03:52:21",+01:00,"26-Jan-2019 04:01:41",+01:00,u0u6x2gp,49.663610,6.299460,"Dog Run",u0u6x2gp,"Dog Run",49.663610,6.299460,0,0,0,0,100
823,"26-Jan-2019 17:37:34",+01:00,"26-Jan-2019 17:43:54",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x2gp,"Dog Run",49.663610,6.299460,0,0,0,21,78
823,"26-Jan-2019 22:28:15",+01:00,"26-Jan-2019 22:31:35",+01:00,u0u6x35k,49.664470,6.299800,Restaurant,u0u6x2gp,"Dog Run",49.663610,6.299460,0,0,0,0,100
823,"26-Jan-2019 23:23:35",+01:00,"27-Jan-2019 00:14:15",+01:00,u0u6x2gp,49.663610,6.299460,"Dog Run",u0u6x2gp,"Dog Run",49.663610,6.299460,0,0,35,2,62
823,"27-Jan-2019 00:33:35",+01:00,"27-Jan-2019 00:39:35",+01:00,u0u6x2gp,49.663610,6.299460,"Dog Run",u0u6x2gp,"Dog Run",49.663610,6.299460,0,0,0,0,100
823,"27-Jan-2019 03:04:59",+01:00,"27-Jan-2019 03:10:59",+01:00,u0u6x2gp,49.663610,6.299460,"Dog Run",u0u6x2gp,"Dog Run",49.663610,6.299460,0,0,0,0,100
823,"27-Jan-2019 03:19:59",+01:00,"27-Jan-2019 03:25:19",+01:00,u0u6x2gp,49.663610,6.299460,"Dog Run",u0u6x2gp,"Dog Run",49.663610,6.299460,0,0,18,33,48
823,"27-Jan-2019 04:15:39",+01:00,"27-Jan-2019 04:28:39",+01:00,u0u6x2gp,49.663610,6.299460,"Dog Run",u0u6x2gp,"Dog Run",49.663610,6.299460,0,0,0,0,100
823,"27-Jan-2019 04:34:19",+01:00,"27-Jan-2019 04:47:19",+01:00,u0u6x2gp,49.663610,6.299460,"Dog Run",u0u6x2gp,"Dog Run",49.663610,6.299460,0,0,0,0,100
823,"27-Jan-2019 06:47:23",+01:00,"27-Jan-2019 06:59:23",+01:00,u0u6x2gp,49.663610,6.299460,"Dog Run",u0u6x2gp,"Dog Run",49.663610,6.299460,5,0,20,2,70
823,"27-Jan-2019 07:28:23",+01:00,"27-Jan-2019 07:33:43",+01:00,u0u6x2gp,49.663610,6.299460,"Dog Run",u0u6x2gp,"Dog Run",49.663610,6.299460,0,0,69,0,30
823,"27-Jan-2019 08:03:23",+01:00,"27-Jan-2019 08:09:43",+01:00,u0u6x2gp,49.663610,6.299460,"Dog Run",u0u6x2gp,"Dog Run",49.663610,6.299460,0,0,0,0,100
823,"27-Jan-2019 08:18:03",+01:00,"27-Jan-2019 08:30:16",+01:00,u0u6x2gp,49.663610,6.299460,"Dog Run",u0u6x2gp,"Dog Run",49.663610,6.299460,0,0,0,0,100
823,"27-Jan-2019 21:07:38",+01:00,"27-Jan-2019 21:16:58",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x2gp,"Dog Run",49.663610,6.299460,2,0,34,28,36
823,"26-Jan-2019 08:39:40",+01:00,"26-Jan-2019 10:48:07",+01:00,u0u6x2gp,49.663610,6.299460,"Dog Run",u0u6y27r,"Furniture / Home Store",49.704810,6.255860,0,0,0,0,100
823,"26-Jan-2019 18:23:54",+01:00,"26-Jan-2019 18:27:54",+01:00,u0u6x350,49.663780,6.299460,"Dog Run",u0u6x35k,Restaurant,49.664470,6.299800,0,0,0,0,100
823,"25-Jan-2019 11:52:28",+01:00,"25-Jan-2019 12:03:28",+01:00,u0u6k7s3,49.633740,6.169340,"Fast Food Restaurant",u0u6k7ke,Newsstand,49.632710,6.169680,0,0,0,0,100
823,"25-Jan-2019 11:52:28",+01:00,"25-Jan-2019 12:03:28",+01:00,u0u6k7s3,49.633740,6.169340,Steakhouse,u0u6k7ke,Newsstand,49.632710,6.169680,0,0,0,0,100
823,"28-Jan-2019 06:35:41",+01:00,"28-Jan-2019 07:06:00",+01:00,u0u6x2gp,49.663610,6.299460,"Dog Run",u0u6k7ke,Newsstand,49.632710,6.169680,0,0,0,0,100
823,"28-Jan-2019 09:40:57",+01:00,"28-Jan-2019 10:11:37",+01:00,u0u6k7ke,49.632710,6.169680,"Miscellaneous Shop",u0u6k7ke,Newsstand,49.632710,6.169680,0,0,48,3,47
823,"28-Jan-2019 09:40:57",+01:00,"28-Jan-2019 10:11:37",+01:00,u0u6k7ke,49.632710,6.169680,Newsstand,u0u6k7ke,Newsstand,49.632710,6.169680,0,0,48,3,47
823,"28-Jan-2019 09:40:57",+01:00,"28-Jan-2019 10:11:37",+01:00,u0u6k7ke,49.632710,6.169680,"Smoke Shop",u0u6k7ke,Newsstand,49.632710,6.169680,0,0,48,3,47
823,"01-Feb-2019 03:43:11",+01:00,"01-Feb-2019 06:42:24",+01:00,u0vugesz,50.074220,8.246440,Bar,u0u6k7ke,Newsstand,49.632710,6.169680,0,0,0,0,100
